time
0.001013040542602539
0.001093149185180664
0.0017399787902832031
0.010484933853149414
0.004072904586791992
0.0016832351684570312
0.0011000633239746094
0.0018160343170166016
0.0013582706451416016
0.003083944320678711
0.007756948471069336
0.0010323524475097656
0.0011258125305175781
0.001811981201171875
0.001191854476928711
0.00102996826171875
0.000982046127319336
0.004523038864135742
0.002850055694580078
0.0018901824951171875
0.0010237693786621094
0.0017709732055664062
0.0008776187896728516
0.0016660690307617188
0.0010800361633300781
0.001837015151977539
0.05398082733154297
0.027036190032958984
0.0010371208190917969
0.0012559890747070312
0.0010418891906738281
0.0011861324310302734
0.10375094413757324
0.0015988349914550781
0.001668691635131836
0.0015320777893066406
0.0012781620025634766
0.0010051727294921875
0.0011510848999023438
0.0027971267700195312
0.0024700164794921875
0.0010952949523925781
0.0011169910430908203
0.0014770030975341797
0.0010213851928710938
0.001024007797241211
0.001477956771850586
0.0010340213775634766
0.0015978813171386719
0.0032739639282226562
0.0011289119720458984
0.0013039112091064453
0.0016188621520996094
0.001024007797241211
0.001277923583984375
0.0011830329895019531
0.004436016082763672
0.0009222030639648438
0.0010051727294921875
0.0015702247619628906
0.0010180473327636719
0.0016930103302001953
0.001783132553100586
0.0014362335205078125
0.0009980201721191406
0.005837917327880859
0.010215044021606445
0.0014178752899169922
0.004595041275024414
0.0026700496673583984
0.0010502338409423828
0.001033782958984375
0.005610942840576172
0.004199028015136719
0.002015829086303711
0.0009670257568359375
0.0021600723266601562
0.00557398796081543
0.0012011528015136719
0.001070261001586914
0.0016660690307617188
0.007358074188232422
0.0015358924865722656
0.0033020973205566406
0.0011510848999023438
0.0065991878509521484
0.003507852554321289
0.0010056495666503906
0.0010859966278076172
0.0019221305847167969
0.00533604621887207
0.0015218257904052734
0.0017058849334716797
0.011728048324584961
0.0014219284057617188
0.0018811225891113281
0.0013561248779296875
0.003278970718383789
0.0012688636779785156
0.0010290145874023438
